,frequency,presence,idf,tf-idf
mad,41,41.0,7.483762444831429,306.8342602380886
started,41,41.0,7.483762444831429,306.8342602380886
care,41,41.0,7.483762444831429,306.8342602380886
rest,41,41.0,7.483762444831429,306.8342602380886
half,40,35.0,7.637913124658687,305.51652498634746
boy,40,37.0,7.583845903388411,303.3538361355364
girls,40,40.0,7.507859996410489,300.3143998564196
wars,40,40.0,7.507859996410489,300.3143998564196
bank,40,40.0,7.507859996410489,300.3143998564196
drinking,39,36.0,7.610514150470573,296.81005186835233
site,39,37.0,7.583845903388411,295.769990232148
fantastic,39,37.0,7.583845903388411,295.769990232148
cat,39,38.0,7.557870416985151,294.75694626242085
face,39,38.0,7.557870416985151,294.75694626242085
called,39,38.0,7.557870416985151,294.75694626242085
less,39,38.0,7.557870416985151,294.75694626242085
wishing,39,39.0,7.532552609000861,293.7695517510336
worst,39,39.0,7.532552609000861,293.7695517510336
seeing,39,39.0,7.532552609000861,293.7695517510336
weird,39,39.0,7.532552609000861,293.7695517510336
p,39,39.0,7.532552609000861,293.7695517510336
vote,38,32.0,7.724924501648317,293.547131062636
c,38,34.0,7.666084001625383,291.31119206176453
short,38,36.0,7.610514150470573,289.19953771788175
drive,38,37.0,7.583845903388411,288.1861443287596
wake,38,37.0,7.583845903388411,288.1861443287596
close,38,37.0,7.583845903388411,288.1861443287596
yummy,38,37.0,7.583845903388411,288.1861443287596
true,38,38.0,7.557870416985151,287.19907584543574
hehe,38,38.0,7.557870416985151,287.19907584543574
instead,38,38.0,7.557870416985151,287.19907584543574
happened,38,38.0,7.557870416985151,287.19907584543574
dog,38,38.0,7.557870416985151,287.19907584543574
worry,38,38.0,7.557870416985151,287.19907584543574
nope,38,38.0,7.557870416985151,287.19907584543574
yo,37,31.0,7.755696160315071,286.9607579316576
tickets,37,33.0,7.6950715384986355,284.7176469244495
shower,37,36.0,7.610514150470573,281.58902356741123
exam,37,36.0,7.610514150470573,281.58902356741123
lmao,37,36.0,7.610514150470573,281.58902356741123
youtube,37,37.0,7.583845903388411,280.6022984253712
bout,37,37.0,7.583845903388411,280.6022984253712
course,37,37.0,7.583845903388411,280.6022984253712
seriously,37,37.0,7.583845903388411,280.6022984253712
happen,37,37.0,7.583845903388411,280.6022984253712
gt,36,31.0,7.755696160315071,279.20506177134257
write,36,34.0,7.666084001625383,275.9790240585138
ones,36,34.0,7.666084001625383,275.9790240585138
cleaning,36,34.0,7.666084001625383,275.9790240585138
list,36,34.0,7.666084001625383,275.9790240585138
sleeping,36,35.0,7.637913124658687,274.96487248771274
liked,36,36.0,7.610514150470573,273.97850941694065
btw,36,36.0,7.610514150470573,273.97850941694065
couple,36,36.0,7.610514150470573,273.97850941694065
leaving,36,36.0,7.610514150470573,273.97850941694065
heading,36,36.0,7.610514150470573,273.97850941694065
broken,36,36.0,7.610514150470573,273.97850941694065
sound,36,36.0,7.610514150470573,273.97850941694065
listen,36,36.0,7.610514150470573,273.97850941694065
link,36,36.0,7.610514150470573,273.97850941694065
ohh,36,36.0,7.610514150470573,273.97850941694065
yum,35,31.0,7.755696160315071,271.4493656110275
add,35,32.0,7.724924501648317,270.3723575576911
account,35,33.0,7.6950715384986355,269.32750384745225
da,35,34.0,7.666084001625383,268.3129400568884
loving,35,35.0,7.637913124658687,267.3269593630541
bought,35,35.0,7.637913124658687,267.3269593630541
bring,35,35.0,7.637913124658687,267.3269593630541
heard,35,35.0,7.637913124658687,267.3269593630541
noo,35,35.0,7.637913124658687,267.3269593630541
month,34,33.0,7.6950715384986355,261.6324323089536
g,34,33.0,7.6950715384986355,261.6324323089536
ipod,34,33.0,7.6950715384986355,261.6324323089536
open,34,33.0,7.6950715384986355,261.6324323089536
wtf,34,34.0,7.666084001625383,260.646856055263
slow,34,34.0,7.666084001625383,260.646856055263
movies,34,34.0,7.666084001625383,260.646856055263
email,34,34.0,7.666084001625383,260.646856055263
starting,34,34.0,7.666084001625383,260.646856055263
nite,33,28.0,7.854136233128323,259.1864956932347
seem,33,32.0,7.724924501648317,254.92250855439448
huge,33,32.0,7.724924501648317,254.92250855439448
comes,33,32.0,7.724924501648317,254.92250855439448
w,33,33.0,7.6950715384986355,253.93736077045497
dream,33,33.0,7.6950715384986355,253.93736077045497
date,33,33.0,7.6950715384986355,253.93736077045497
move,33,33.0,7.6950715384986355,253.93736077045497
thx,33,33.0,7.6950715384986355,253.93736077045497
yep,33,33.0,7.6950715384986355,253.93736077045497
anyway,33,33.0,7.6950715384986355,253.93736077045497
doesnt,33,33.0,7.6950715384986355,253.93736077045497
hates,33,33.0,7.6950715384986355,253.93736077045497
second,33,33.0,7.6950715384986355,253.93736077045497
mood,33,33.0,7.6950715384986355,253.93736077045497
lonely,33,33.0,7.6950715384986355,253.93736077045497
chance,33,33.0,7.6950715384986355,253.93736077045497
final,32,30.0,7.787444858629651,249.19823547614882
cream,32,31.0,7.755696160315071,248.18227713008227
driving,32,32.0,7.724924501648317,247.19758405274615
catch,32,32.0,7.724924501648317,247.19758405274615
gutted,32,32.0,7.724924501648317,247.19758405274615
hugs,32,32.0,7.724924501648317,247.19758405274615
exciting,32,32.0,7.724924501648317,247.19758405274615
except,32,32.0,7.724924501648317,247.19758405274615
dear,32,32.0,7.724924501648317,247.19758405274615
bless,32,32.0,7.724924501648317,247.19758405274615
supposed,32,32.0,7.724924501648317,247.19758405274615
set,32,32.0,7.724924501648317,247.19758405274615
ive,32,32.0,7.724924501648317,247.19758405274615
moms,32,32.0,7.724924501648317,247.19758405274615
side,32,32.0,7.724924501648317,247.19758405274615
gave,32,32.0,7.724924501648317,247.19758405274615
red,32,32.0,7.724924501648317,247.19758405274615
relaxing,32,32.0,7.724924501648317,247.19758405274615
card,31,27.0,7.889227552939593,244.56605414112738
nap,31,29.0,7.820234681452642,242.4272751250319
pics,31,30.0,7.787444858629651,241.41079061751918
sunny,31,30.0,7.787444858629651,241.41079061751918
bet,31,30.0,7.787444858629651,241.41079061751918
reply,31,30.0,7.787444858629651,241.41079061751918
fast,31,30.0,7.787444858629651,241.41079061751918
cake,31,30.0,7.787444858629651,241.41079061751918
la,31,30.0,7.787444858629651,241.41079061751918
jonas,31,31.0,7.755696160315071,240.4265809697672
google,31,31.0,7.755696160315071,240.4265809697672
afternoon,31,31.0,7.755696160315071,240.4265809697672
save,31,31.0,7.755696160315071,240.4265809697672
easy,31,31.0,7.755696160315071,240.4265809697672
forget,31,31.0,7.755696160315071,240.4265809697672
works,31,31.0,7.755696160315071,240.4265809697672
sigh,31,31.0,7.755696160315071,240.4265809697672
top,31,31.0,7.755696160315071,240.4265809697672
pictures,31,31.0,7.755696160315071,240.4265809697672
mommy,31,31.0,7.755696160315071,240.4265809697672
tour,31,31.0,7.755696160315071,240.4265809697672
bye,30,25.0,7.963335525093315,238.90006575279946
english,30,28.0,7.854136233128323,235.6240869938497
under,30,29.0,7.820234681452642,234.60704044357925
reading,30,29.0,7.820234681452642,234.60704044357925
walk,30,29.0,7.820234681452642,234.60704044357925
eyes,30,29.0,7.820234681452642,234.60704044357925
moment,30,30.0,7.787444858629651,233.6233457588895
ride,30,30.0,7.787444858629651,233.6233457588895
sent,30,30.0,7.787444858629651,233.6233457588895
lame,30,30.0,7.787444858629651,233.6233457588895
watched,30,30.0,7.787444858629651,233.6233457588895
updates,30,30.0,7.787444858629651,233.6233457588895
rather,30,30.0,7.787444858629651,233.6233457588895
hang,30,30.0,7.787444858629651,233.6233457588895
songs,29,28.0,7.854136233128323,227.76995076072137
store,29,28.0,7.854136233128323,227.76995076072137
worse,29,29.0,7.820234681452642,226.78680576212662
message,29,29.0,7.820234681452642,226.78680576212662
lazy,29,29.0,7.820234681452642,226.78680576212662
reason,29,29.0,7.820234681452642,226.78680576212662
shows,29,29.0,7.820234681452642,226.78680576212662
woo,29,29.0,7.820234681452642,226.78680576212662
answer,29,29.0,7.820234681452642,226.78680576212662
mm,29,29.0,7.820234681452642,226.78680576212662
using,29,29.0,7.820234681452642,226.78680576212662
moving,29,29.0,7.820234681452642,226.78680576212662
exams,29,29.0,7.820234681452642,226.78680576212662
learn,29,29.0,7.820234681452642,226.78680576212662
june,29,29.0,7.820234681452642,226.78680576212662
asleep,29,29.0,7.820234681452642,226.78680576212662
won,29,29.0,7.820234681452642,226.78680576212662
wedding,29,29.0,7.820234681452642,226.78680576212662
disappointed,29,29.0,7.820234681452642,226.78680576212662
crying,29,29.0,7.820234681452642,226.78680576212662
figure,29,29.0,7.820234681452642,226.78680576212662
cut,29,29.0,7.820234681452642,226.78680576212662
whats,28,24.0,8.002556238246596,224.07157467090468
ouch,28,26.0,7.925595197110468,221.9166655190931
season,28,27.0,7.889227552939593,220.8983714823086
clean,28,27.0,7.889227552939593,220.8983714823086
em,28,27.0,7.889227552939593,220.8983714823086
ppl,28,27.0,7.889227552939593,220.8983714823086
understand,28,27.0,7.889227552939593,220.8983714823086
page,28,27.0,7.889227552939593,220.8983714823086
fell,28,27.0,7.889227552939593,220.8983714823086
warm,28,28.0,7.854136233128323,219.91581452759306
gym,28,28.0,7.854136233128323,219.91581452759306
safe,28,28.0,7.854136233128323,219.91581452759306
different,28,28.0,7.854136233128323,219.91581452759306
die,28,28.0,7.854136233128323,219.91581452759306
hug,28,28.0,7.854136233128323,219.91581452759306
knew,28,28.0,7.854136233128323,219.91581452759306
three,28,28.0,7.854136233128323,219.91581452759306
chocolate,28,28.0,7.854136233128323,219.91581452759306
beer,27,23.0,8.043378232766852,217.171212284705
smile,27,25.0,7.963335525093315,215.0100591775195
aint,27,25.0,7.963335525093315,215.0100591775195
fans,27,26.0,7.925595197110468,213.99107032198265
windows,27,26.0,7.925595197110468,213.99107032198265
boys,27,26.0,7.925595197110468,213.99107032198265
dm,27,26.0,7.925595197110468,213.99107032198265
spent,27,26.0,7.925595197110468,213.99107032198265
episode,27,27.0,7.889227552939593,213.009143929369
means,27,27.0,7.889227552939593,213.009143929369
past,27,27.0,7.889227552939593,213.009143929369
huh,27,27.0,7.889227552939593,213.009143929369
london,27,27.0,7.889227552939593,213.009143929369
looked,27,27.0,7.889227552939593,213.009143929369
bus,27,27.0,7.889227552939593,213.009143929369
definitely,27,27.0,7.889227552939593,213.009143929369
fall,27,27.0,7.889227552939593,213.009143929369
point,27,27.0,7.889227552939593,213.009143929369
agree,27,27.0,7.889227552939593,213.009143929369
photos,27,27.0,7.889227552939593,213.009143929369
city,27,27.0,7.889227552939593,213.009143929369
slept,27,27.0,7.889227552939593,213.009143929369
guitar,26,22.0,8.085937847185647,210.23438402682683
problems,26,25.0,7.963335525093315,207.0467236524262
text,26,25.0,7.963335525093315,207.0467236524262
shall,26,25.0,7.963335525093315,207.0467236524262
photo,26,25.0,7.963335525093315,207.0467236524262
spend,26,25.0,7.963335525093315,207.0467236524262
brother,26,25.0,7.963335525093315,207.0467236524262
story,26,26.0,7.925595197110468,206.06547512487217
h,26,26.0,7.925595197110468,206.06547512487217
apparently,26,26.0,7.925595197110468,206.06547512487217
finish,26,26.0,7.925595197110468,206.06547512487217
months,26,26.0,7.925595197110468,206.06547512487217
lo,26,26.0,7.925595197110468,206.06547512487217
chillin,26,26.0,7.925595197110468,206.06547512487217
town,26,26.0,7.925595197110468,206.06547512487217
wishes,26,26.0,7.925595197110468,206.06547512487217
parents,26,26.0,7.925595197110468,206.06547512487217
wondering,26,26.0,7.925595197110468,206.06547512487217
meeting,26,26.0,7.925595197110468,206.06547512487217
study,26,26.0,7.925595197110468,206.06547512487217
saying,26,26.0,7.925595197110468,206.06547512487217
meant,26,26.0,7.925595197110468,206.06547512487217
low,24,16.0,8.388218719058582,201.31724925740596
number,25,23.0,8.043378232766852,201.0844558191713
camera,25,23.0,8.043378232766852,201.0844558191713
flu,25,23.0,8.043378232766852,201.0844558191713
worked,25,23.0,8.043378232766852,201.0844558191713
yall,25,24.0,8.002556238246596,200.0639059561649
college,25,24.0,8.002556238246596,200.0639059561649
scared,25,24.0,8.002556238246596,200.0639059561649
sign,25,24.0,8.002556238246596,200.0639059561649
business,25,24.0,8.002556238246596,200.0639059561649
laptop,25,25.0,7.963335525093315,199.08338812733288
line,25,25.0,7.963335525093315,199.08338812733288
mo,25,25.0,7.963335525093315,199.08338812733288
absolutely,25,25.0,7.963335525093315,199.08338812733288
annoying,25,25.0,7.963335525093315,199.08338812733288
afraid,25,25.0,7.963335525093315,199.08338812733288
dang,25,25.0,7.963335525093315,199.08338812733288
none,25,25.0,7.963335525093315,199.08338812733288
sister,25,25.0,7.963335525093315,199.08338812733288
worried,25,25.0,7.963335525093315,199.08338812733288
word,25,25.0,7.963335525093315,199.08338812733288
park,25,25.0,7.963335525093315,199.08338812733288
mr,25,25.0,7.963335525093315,199.08338812733288
brothers,25,25.0,7.963335525093315,199.08338812733288
black,25,25.0,7.963335525093315,199.08338812733288
played,25,25.0,7.963335525093315,199.08338812733288
scary,25,25.0,7.963335525093315,199.08338812733288
havent,25,25.0,7.963335525093315,199.08338812733288
nd,24,20.0,8.176909625391374,196.245831009393
cheese,24,22.0,8.085937847185647,194.06250833245554
yours,24,22.0,8.085937847185647,194.06250833245554
pick,24,22.0,8.085937847185647,194.06250833245554
ran,24,23.0,8.043378232766852,193.04107758640444
during,24,23.0,8.043378232766852,193.04107758640444
sunshine,24,23.0,8.043378232766852,193.04107758640444
k,24,24.0,8.002556238246596,192.0613497179183
congratulations,24,24.0,8.002556238246596,192.0613497179183
id,24,24.0,8.002556238246596,192.0613497179183
gorgeous,24,24.0,8.002556238246596,192.0613497179183
USER_MENTION,24,24.0,8.002556238246596,192.0613497179183
awful,24,24.0,8.002556238246596,192.0613497179183
wonder,24,24.0,8.002556238246596,192.0613497179183
proud,24,24.0,8.002556238246596,192.0613497179183
grr,24,24.0,8.002556238246596,192.0613497179183
killed,24,24.0,8.002556238246596,192.0613497179183
lets,24,24.0,8.002556238246596,192.0613497179183
uk,24,24.0,8.002556238246596,192.0613497179183
closed,24,24.0,8.002556238246596,192.0613497179183
bummed,24,24.0,8.002556238246596,192.0613497179183
plus,24,24.0,8.002556238246596,192.0613497179183
dance,24,24.0,8.002556238246596,192.0613497179183
luv,24,24.0,8.002556238246596,192.0613497179183
mama,24,24.0,8.002556238246596,192.0613497179183
quiet,24,24.0,8.002556238246596,192.0613497179183
drunk,23,20.0,8.176909625391374,188.0689213840016
sexy,23,22.0,8.085937847185647,185.9765704852699
water,23,22.0,8.085937847185647,185.9765704852699
wear,23,22.0,8.085937847185647,185.9765704852699
together,23,22.0,8.085937847185647,185.9765704852699
fingers,23,22.0,8.085937847185647,185.9765704852699
likes,23,22.0,8.085937847185647,185.9765704852699
plan,23,22.0,8.085937847185647,185.9765704852699
garden,23,23.0,8.043378232766852,184.99769935363759
inside,23,23.0,8.043378232766852,184.99769935363759
appreciate,23,23.0,8.043378232766852,184.99769935363759
failed,23,23.0,8.043378232766852,184.99769935363759
lady,23,23.0,8.043378232766852,184.99769935363759
airport,23,23.0,8.043378232766852,184.99769935363759
delicious,23,23.0,8.043378232766852,184.99769935363759
hubby,23,23.0,8.043378232766852,184.99769935363759
fo,23,23.0,8.043378232766852,184.99769935363759
dress,23,23.0,8.043378232766852,184.99769935363759
earlier,23,23.0,8.043378232766852,184.99769935363759
company,23,23.0,8.043378232766852,184.99769935363759
chat,23,23.0,8.043378232766852,184.99769935363759
small,23,23.0,8.043378232766852,184.99769935363759
green,23,23.0,8.043378232766852,184.99769935363759
graduation,23,23.0,8.043378232766852,184.99769935363759
due,23,23.0,8.043378232766852,184.99769935363759
f,22,20.0,8.176909625391374,179.89201175861024
wine,22,21.0,8.130389609756481,178.8685714146426
words,22,21.0,8.130389609756481,178.8685714146426
fb,22,21.0,8.130389609756481,178.8685714146426
traffic,22,21.0,8.130389609756481,178.8685714146426
alright,22,21.0,8.130389609756481,178.8685714146426
ooh,22,22.0,8.085937847185647,177.89063263808424
feelin,22,22.0,8.085937847185647,177.89063263808424
white,22,22.0,8.085937847185647,177.89063263808424
near,22,22.0,8.085937847185647,177.89063263808424
version,22,22.0,8.085937847185647,177.89063263808424
completely,22,22.0,8.085937847185647,177.89063263808424
tweeting,22,22.0,8.085937847185647,177.89063263808424
count,22,22.0,8.085937847185647,177.89063263808424
shoes,22,22.0,8.085937847185647,177.89063263808424
killing,22,22.0,8.085937847185647,177.89063263808424
kill,22,22.0,8.085937847185647,177.89063263808424
